,CreditScore,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,Geography_France,Geography_Germany,Geography_Spain,gender_0,gender_1
5449,549,7,0.0,1,1,1,109057.56,0,2,1,0,0,1,0
5450,803,6,0.0,2,1,0,115676.61,0,7,1,0,0,0,1
5451,663,4,87624.03,2,1,0,149401.33,0,5,1,0,0,0,1
5452,558,1,153697.53,2,0,0,89891.4,1,6,1,0,0,1,0
5453,714,4,0.0,2,0,0,82500.84,0,3,1,0,0,1,0
5454,704,5,0.0,1,1,0,6416.92,0,4,1,0,0,0,1
5455,805,9,116585.97,1,1,0,189428.75,1,4,0,1,0,1,0
5456,659,9,134464.58,2,1,0,178833.34,0,7,0,1,0,0,1
5458,635,2,113635.16,1,1,0,90883.12,0,5,0,0,1,0,1
5459,530,7,0.0,2,1,0,80619.09,0,4,0,0,1,1,0
5460,661,5,122552.48,2,0,1,120646.4,0,6,0,1,0,0,1
5461,531,2,118899.45,2,0,0,41409.36,0,7,0,0,1,0,1
5462,694,5,99713.87,1,0,0,112317.89,0,5,1,0,0,1,0
5463,731,6,0.0,1,0,0,152128.36,0,6,1,0,0,1,0
5464,556,2,134208.22,1,0,1,177670.57,0,6,1,0,0,1,0
5465,647,1,85906.65,3,1,0,189159.97,0,5,0,1,0,1,0
5466,850,3,137714.25,1,0,1,159403.68,0,7,0,1,0,0,1
5467,573,1,160777.9,1,1,1,149536.15,0,2,0,0,1,0,1
5468,591,5,0.0,2,1,1,155492.87,0,9,1,0,0,0,1
5469,723,4,0.0,2,0,0,24847.02,0,5,1,0,0,0,1
5470,617,1,102585.88,2,1,1,115387.4,0,4,1,0,0,0,1
5471,704,10,102556.18,2,1,0,171971.25,1,4,0,1,0,1,0
5472,457,4,126772.57,1,0,1,126106.4,0,4,0,1,0,0,1
5473,787,3,158373.23,1,1,1,28228.35,0,7,0,1,0,1,0
5474,651,9,0.0,2,1,0,138113.71,0,5,1,0,0,1,0
5475,612,5,141927.1,1,1,1,43018.98,0,4,0,1,0,0,1
5476,828,1,109876.82,2,1,0,83611.45,1,5,0,0,1,0,1
5477,724,2,0.0,2,1,1,118863.38,0,5,1,0,0,1,0
5478,648,9,111369.79,2,1,1,91947.74,0,5,0,1,0,0,1
5479,569,3,116969.35,1,0,0,94488.82,0,3,0,0,1,0,1
5480,765,8,136729.51,2,0,0,47058.21,0,7,0,1,0,1,0
5481,577,1,152086.15,1,0,1,44719.5,1,7,0,1,0,1,0
5482,603,2,0.0,2,1,0,174478.54,0,4,0,0,1,0,1
5483,568,1,127289.28,1,0,0,45611.51,0,3,0,0,1,0,1
5484,748,2,119852.01,1,0,0,73853.94,1,5,0,1,0,0,1
5485,573,4,0.0,2,1,1,196517.43,0,4,0,0,1,0,1
5486,771,5,0.0,2,0,1,92914.67,0,7,0,0,1,1,0
5487,763,9,0.0,1,1,1,31372.91,0,5,1,0,0,0,1
5488,410,7,117183.74,1,1,1,109733.73,0,6,1,0,0,1,0
5489,728,8,129907.63,1,0,1,36083.96,0,6,1,0,0,0,1
5491,580,6,145387.32,2,1,1,169963.2,1,6,0,1,0,1,0
5492,712,7,124616.23,1,1,1,69320.97,0,5,1,0,0,0,1
5493,680,9,0.0,2,1,0,36145.53,0,2,1,0,0,0,1
5494,383,8,95808.19,1,0,0,137702.01,1,8,0,0,1,1,0
5495,721,10,0.0,2,1,0,71594.26,0,6,1,0,0,0,1
5496,620,1,0.0,2,0,1,65565.92,0,4,1,0,0,1,0
5497,774,8,117152.3,1,0,0,101828.39,0,4,0,0,1,1,0
5498,563,3,106250.72,1,0,0,39546.32,0,5,1,0,0,0,1
5499,850,8,111837.78,2,1,1,110805.79,0,3,0,1,0,1,0
5500,681,9,97023.21,1,1,1,2168.13,0,4,1,0,0,0,1
5501,631,8,137687.72,1,1,0,190067.12,0,6,1,0,0,1,0
5502,614,3,113348.5,1,1,1,77789.01,0,10,0,0,1,1,0
5503,704,10,122109.78,1,1,1,127654.37,0,5,0,0,1,0,1
5504,786,2,120452.4,2,0,0,79602.86,0,6,1,0,0,0,1
5505,534,7,0.0,2,1,1,80619.17,0,4,1,0,0,1,0
5506,590,0,65812.35,2,0,1,160346.3,0,6,0,0,1,0,1
5507,583,3,54428.37,1,1,0,109638.78,1,4,0,0,1,1,0
5509,597,9,0.0,2,1,0,49374.82,0,3,1,0,0,0,1
5510,588,1,143279.58,2,1,0,31580.8,1,5,0,1,0,1,0
5511,667,0,103846.65,1,1,0,20560.69,0,5,0,1,0,0,1
5512,627,2,125190.86,1,0,1,84584.69,0,5,1,0,0,0,1
5513,708,8,0.0,2,0,1,15246.83,0,6,1,0,0,1,0
5515,527,2,123802.98,2,1,1,155846.69,0,7,0,1,0,1,0
5516,592,3,96651.03,1,1,1,3232.82,0,3,1,0,0,0,1
5517,465,8,0.0,2,1,0,177668.55,0,4,1,0,0,0,1
5518,628,6,0.0,2,0,0,134441.6,0,6,1,0,0,0,1
5519,678,1,133237.21,1,1,0,111032.79,1,5,1,0,0,0,1
5520,570,6,142105.35,1,1,1,45214.04,0,2,1,0,0,1,0
5521,815,1,166115.42,1,1,0,67208.3,0,4,1,0,0,0,1
5522,817,6,81070.34,2,1,0,80985.88,0,5,1,0,0,1,0
5523,717,4,0.0,1,1,1,167573.06,0,4,1,0,0,0,1
5524,641,0,123835.52,2,0,1,160110.65,0,4,1,0,0,1,0
5525,624,10,123401.43,2,1,1,127825.25,0,3,1,0,0,0,1
5526,579,4,169377.31,1,1,1,123535.05,0,5,0,1,0,0,1
5527,698,2,130015.24,1,1,1,41595.3,0,6,1,0,0,0,1
5528,645,4,0.0,2,0,1,97628.08,0,5,1,0,0,0,1
5529,691,8,133936.04,2,1,0,91359.79,0,3,1,0,0,0,1
5530,638,6,114543.27,1,1,1,97755.29,0,8,1,0,0,0,1
5531,705,3,119794.67,1,0,0,182528.44,0,6,1,0,0,1,0
5532,720,9,0.0,2,1,1,142956.48,0,4,1,0,0,0,1
5533,553,4,0.0,1,1,0,10789.3,0,5,0,0,1,0,1
5534,658,8,0.0,2,0,1,130461.09,0,4,1,0,0,1,0
5535,648,8,157138.99,3,1,0,190994.48,1,7,0,1,0,1,0
5536,636,3,0.0,2,1,1,159463.8,0,5,0,0,1,0,1
5537,527,10,136733.24,1,1,1,57589.29,0,5,0,1,0,1,0
5538,717,9,82498.14,2,0,0,40437.67,0,5,0,1,0,1,0
5539,614,3,151914.93,1,0,0,56459.45,0,6,0,0,1,0,1
5540,737,0,80090.93,1,1,0,39920.0,1,5,1,0,0,0,1
5541,587,3,83739.32,1,0,1,148798.45,0,4,0,0,1,0,1
5542,682,2,181166.44,1,1,1,63737.19,1,3,1,0,0,1,0
5543,710,3,130588.82,1,1,1,154997.64,0,7,1,0,0,0,1
5544,507,6,0.0,2,1,0,34777.23,0,5,1,0,0,0,1
5545,609,6,94126.67,1,0,0,93718.16,0,3,0,1,0,0,1
5546,786,9,0.0,2,1,0,133112.41,0,6,1,0,0,0,1
5547,688,7,148045.68,1,1,0,175479.92,1,8,1,0,0,0,1
5548,710,2,0.0,2,1,0,96.27,0,3,1,0,0,0,1
5549,779,3,0.0,2,1,0,30804.68,0,6,0,0,1,0,1
5550,733,6,168165.84,1,0,1,197193.49,0,5,1,0,0,1,0
5551,583,10,72835.56,2,1,0,96792.15,0,4,0,1,0,1,0
5552,627,3,0.0,2,1,0,132719.8,0,9,1,0,0,0,1
5553,666,3,123212.08,2,1,1,112157.31,0,5,0,1,0,0,1
5554,620,0,0.0,2,1,1,38015.34,0,6,0,0,1,0,1
5555,614,6,0.0,2,1,1,164018.98,0,5,0,0,1,1,0
5556,606,6,119501.88,2,1,0,46774.94,0,8,1,0,0,0,1
5557,700,5,144550.83,2,1,1,189664.43,0,6,0,1,0,1,0
5558,677,3,126729.41,1,1,1,26106.39,1,3,0,1,0,0,1
5559,850,5,119984.07,1,1,0,191535.11,1,7,0,1,0,0,1
5560,564,4,0.0,1,1,0,158937.55,0,4,1,0,0,0,1
5561,771,2,0.0,1,1,1,25222.6,1,5,0,0,1,1,0
5562,620,9,121490.05,1,1,1,29296.74,0,4,0,0,1,0,1
5563,610,5,91897.8,1,1,0,54394.28,0,5,0,0,1,0,1
5564,609,2,139443.75,2,1,0,9234.06,0,7,0,0,1,0,1
5565,683,5,144961.97,1,0,1,26796.73,0,4,0,1,0,0,1
5566,633,3,126041.02,1,0,1,11796.89,0,9,0,1,0,0,1
5567,676,1,69459.05,2,1,1,128461.29,0,4,0,1,0,0,1
5568,693,7,198338.77,2,1,1,14278.18,0,6,1,0,0,0,1
5569,709,0,0.0,2,1,0,46811.77,0,5,1,0,0,0,1
5570,569,2,109196.66,3,1,0,109393.19,1,6,0,1,0,0,1
5571,684,3,134168.5,3,1,0,3966.5,1,3,0,0,1,1,0
5572,565,6,0.0,1,1,1,63173.64,0,5,1,0,0,0,1
5573,681,8,0.0,1,1,0,66367.33,0,6,1,0,0,0,1
5574,503,9,0.0,2,1,1,16274.67,0,6,0,0,1,1,0
5575,656,2,0.0,2,1,1,180553.48,0,4,1,0,0,0,1
5578,687,5,0.0,2,1,0,110230.4,0,7,0,0,1,1,0
5579,686,8,0.0,2,0,0,142331.85,0,4,0,0,1,0,1
5580,616,2,0.0,2,1,0,199099.51,0,8,0,0,1,0,1
5582,534,3,0.0,1,0,0,143938.27,0,3,1,0,0,0,1
5583,695,8,0.0,2,0,1,131644.41,0,4,0,0,1,1,0
5584,579,9,0.0,2,1,0,112395.98,0,5,0,0,1,1,0
5585,432,2,135559.8,2,1,1,71856.3,0,4,0,1,0,0,1
5586,816,2,150355.35,2,1,1,35770.84,0,5,0,1,0,1,0
5587,730,1,0.0,2,1,1,124364.63,0,3,1,0,0,1,0
5588,593,6,133489.12,2,1,1,78101.29,0,3,1,0,0,1,0
5589,715,9,105489.31,1,0,0,143096.49,1,7,0,1,0,1,0
5590,775,10,60205.2,2,1,0,14073.11,0,4,0,1,0,0,1
5591,539,5,0.0,2,1,0,47388.41,0,5,1,0,0,0,1
5592,576,6,0.0,2,0,0,72306.07,0,3,0,0,1,0,1
5593,617,7,0.0,1,1,0,184839.7,1,4,0,0,1,0,1
5594,688,6,0.0,1,1,1,47886.44,0,8,1,0,0,0,1
5595,608,4,0.0,1,0,1,130474.03,0,5,1,0,0,0,1
5596,597,9,0.0,3,0,1,73181.39,1,7,0,0,1,0,1
5597,670,6,112333.63,1,1,1,65706.86,0,5,1,0,0,1,0
5598,616,7,116936.81,1,1,1,104379.36,0,2,0,1,0,1,0
5599,579,5,117721.02,1,0,1,192146.63,1,3,0,1,0,1,0
5600,786,7,165896.22,2,1,1,66977.68,0,4,1,0,0,0,1
5601,704,9,153656.85,1,1,0,158742.81,0,3,0,0,1,1,0
5602,796,1,94164.0,1,1,1,189414.74,0,6,1,0,0,1,0
5603,598,1,0.0,2,1,0,159130.32,0,4,0,0,1,0,1
5604,602,0,191808.73,1,0,0,97640.2,0,8,1,0,0,0,1
5605,619,5,152199.33,1,1,1,86022.09,0,2,1,0,0,0,1
5606,492,8,125396.24,1,1,0,10014.72,1,4,0,1,0,1,0
5607,641,7,104405.54,3,1,0,17384.21,0,2,0,1,0,0,1
5608,518,1,133801.49,1,1,1,143315.57,0,5,1,0,0,1,0
5609,623,4,0.0,3,1,0,31669.18,0,4,0,0,1,1,0
5610,733,5,0.0,2,0,0,12761.16,0,7,1,0,0,1,0
5611,625,6,100047.33,1,1,0,93429.95,0,4,0,1,0,0,1
5612,759,1,109848.6,1,1,1,42012.55,0,9,1,0,0,1,0
5613,604,7,127849.38,1,1,0,15798.7,0,3,1,0,0,1,0
5614,512,3,0.0,2,1,1,56408.14,0,5,0,0,1,1,0
5615,520,8,95947.76,1,1,0,4696.44,0,5,1,0,0,1,0
5616,805,2,0.0,2,1,1,25042.1,0,7,0,0,1,0,1
5617,626,4,137638.69,1,1,0,130442.08,1,5,1,0,0,0,1
5618,656,10,0.0,1,1,1,136521.82,0,5,1,0,0,0,1
5619,785,7,0.0,2,1,1,199108.88,0,4,0,0,1,0,1
5620,553,6,0.0,2,0,0,124596.63,0,5,1,0,0,0,1
5621,569,4,0.0,2,0,0,134394.78,0,8,1,0,0,1,0
5622,670,10,89416.99,1,0,0,144275.39,0,7,1,0,0,0,1
5623,586,6,0.0,2,1,1,123410.23,0,4,0,0,1,0,1
5624,617,1,0.0,1,1,0,143298.06,0,6,0,0,1,1,0
5625,508,7,143262.04,1,1,1,129562.74,0,4,1,0,0,1,0
5626,624,7,119656.45,2,1,1,4595.05,0,2,0,0,1,1,0
5627,654,4,132954.64,1,1,1,146715.07,0,5,1,0,0,0,1
5628,681,3,105206.7,2,1,1,163558.36,0,1,0,1,0,1,0
5629,578,4,0.0,2,0,0,6947.09,0,4,0,0,1,0,1
5630,621,9,83061.26,2,1,0,9170.54,0,5,0,0,1,1,0
5631,632,5,147650.68,1,1,1,199674.83,0,3,1,0,0,0,1
5632,644,5,73348.56,1,1,0,157166.79,1,5,1,0,0,0,1
5633,821,2,0.0,2,1,0,46072.52,0,6,1,0,0,0,1
5634,754,2,0.0,2,0,0,3524.69,0,3,1,0,0,1,0
5635,568,1,116320.68,1,0,1,45563.94,0,4,0,0,1,1,0
5636,584,3,0.0,2,0,1,59103.13,0,8,1,0,0,0,1
5637,549,8,0.0,2,1,1,189558.44,0,5,1,0,0,1,0
5638,729,7,0.0,2,0,0,45779.9,0,5,1,0,0,1,0
5639,523,8,66250.71,1,1,1,21859.06,0,3,1,0,0,0,1
5640,477,2,95675.62,2,0,0,162699.7,1,5,0,1,0,1,0
5641,675,2,92616.64,2,1,0,8567.18,0,4,0,1,0,0,1
5642,782,4,0.0,1,1,0,132943.88,0,8,0,0,1,1,0
5643,616,6,0.0,1,1,1,12916.32,1,4,0,0,1,1,0
5644,738,8,100565.94,1,1,1,128799.86,0,5,0,0,1,1,0
5645,717,5,190305.78,1,1,0,99347.8,1,4,0,0,1,1,0
5646,526,9,118536.4,1,1,0,40980.87,1,4,0,1,0,1,0
5647,660,5,127649.64,1,1,1,40368.65,0,7,1,0,0,0,1
5648,525,7,165358.77,1,0,1,94738.54,0,5,1,0,0,0,1
5649,629,6,0.0,2,1,1,88842.8,0,5,0,0,1,0,1
5650,616,10,78249.53,1,1,0,136934.91,0,3,0,1,0,1,0
5651,521,0,125193.96,1,1,1,109356.53,0,2,0,1,0,1,0
5652,691,9,0.0,2,0,0,199635.93,0,4,1,0,0,1,0
5653,687,2,154007.21,1,1,0,158408.23,0,3,0,1,0,1,0
5654,677,3,133214.88,2,1,1,95936.84,0,3,0,0,1,1,0
5656,663,9,0.0,2,1,0,150850.29,0,5,1,0,0,1,0
5657,496,0,90963.49,1,0,1,27802.0,0,3,1,0,0,0,1
5658,747,9,0.0,1,1,0,32430.94,1,6,0,0,1,0,1
5659,546,2,0.0,1,1,0,137332.37,1,3,1,0,0,1,0
5661,472,5,0.0,2,1,0,108411.66,0,7,1,0,0,1,0
5662,703,7,0.0,2,0,1,122518.5,0,4,1,0,0,1,0
5663,850,2,0.0,2,1,0,9015.07,0,5,1,0,0,1,0
5665,559,9,111060.05,2,1,0,110371.84,0,5,1,0,0,0,1
5666,636,7,124447.73,1,1,1,141364.62,1,6,0,0,1,0,1
5667,672,8,0.0,2,1,1,16245.25,0,3,1,0,0,1,0
5668,667,7,0.0,1,0,1,108348.94,1,7,1,0,0,0,1
5669,648,7,135310.41,2,0,1,171668.2,0,5,0,1,0,0,1
5670,497,8,0.0,2,1,0,67364.42,0,4,1,0,0,0,1
5672,619,5,0.0,2,1,0,194310.1,0,7,1,0,0,0,1
5673,639,5,139393.19,2,0,0,33950.08,0,5,0,0,1,0,1
5674,540,8,0.0,2,0,0,197588.32,0,8,0,0,1,0,1
5675,766,3,104258.8,1,1,1,428.23,0,6,1,0,0,1,0
5676,749,6,0.0,2,0,1,34948.77,0,7,1,0,0,1,0
5677,655,9,113447.01,1,1,0,82084.3,0,5,0,1,0,0,1
5678,630,9,0.0,2,1,0,64804.59,0,5,1,0,0,0,1
5679,778,4,111063.73,2,1,0,83556.65,0,8,0,1,0,1,0
5680,757,6,161378.02,1,0,0,71926.28,1,6,0,1,0,1,0
5681,529,2,82766.43,1,1,1,122925.44,0,5,0,0,1,1,0
5682,620,9,0.0,2,1,0,13133.88,0,4,0,0,1,0,1
5683,615,1,104267.7,1,1,0,62845.64,1,3,1,0,0,1,0
5684,735,3,91718.8,1,0,0,28411.23,0,7,1,0,0,1,0
5685,705,3,63488.7,1,0,1,28640.92,1,7,0,0,1,1,0
5686,644,6,12459.19,1,0,0,156787.34,1,6,0,0,1,1,0
5687,505,6,159863.9,2,0,1,125307.87,0,4,0,1,0,1,0
5688,471,6,104592.55,2,1,0,131736.23,0,5,0,1,0,0,1
5689,722,4,132088.59,1,1,1,128262.14,0,2,0,0,1,1,0
5690,577,4,0.0,2,1,0,91366.42,0,4,0,0,1,1,0
5691,744,5,120654.68,1,1,0,82290.81,0,5,0,0,1,0,1
5692,573,6,0.0,2,1,0,66190.21,0,3,1,0,0,1,0
5693,653,4,83772.95,1,0,1,23920.65,0,6,1,0,0,1,0
5694,660,6,172325.67,1,0,1,45438.38,0,4,1,0,0,1,0
5695,787,7,117685.31,2,1,1,93360.35,0,8,1,0,0,0,1
5696,617,7,0.0,2,0,1,14496.67,0,8,1,0,0,0,1
5697,567,5,0.0,2,0,0,168521.72,0,6,1,0,0,0,1
5699,684,6,135871.5,1,1,1,87219.41,0,4,1,0,0,0,1
5700,447,3,0.0,4,1,1,197490.39,1,6,1,0,0,0,1
5701,625,4,128504.76,1,1,0,126812.63,1,4,0,1,0,1,0
5702,585,7,0.0,2,1,0,94283.09,0,6,1,0,0,0,1
5703,516,8,56228.25,1,1,0,46857.52,0,9,1,0,0,1,0
5704,732,6,98792.4,1,1,0,81491.7,1,6,0,1,0,1,0
5705,628,5,181768.32,2,1,1,129107.97,0,3,0,1,0,0,1
5706,682,9,101198.01,1,1,1,49732.9,0,4,0,0,1,1,0
5707,746,9,0.0,2,0,1,88728.47,0,4,1,0,0,0,1
5708,655,3,0.0,2,1,1,86981.45,0,5,1,0,0,1,0
5709,644,9,0.0,1,1,0,3740.93,0,5,1,0,0,1,0
5710,778,5,139064.06,2,0,0,67949.32,0,5,1,0,0,0,1
5711,617,2,104508.1,1,1,1,147636.46,0,4,1,0,0,1,0
5712,660,9,113948.58,1,1,0,188891.96,1,7,0,1,0,0,1
5713,537,10,0.0,2,0,1,25482.62,0,4,1,0,0,0,1
5714,554,10,0.0,2,1,1,18391.93,0,6,1,0,0,1,0
5715,806,9,0.0,2,0,1,140168.36,0,5,1,0,0,0,1
5716,611,1,117524.72,2,0,1,161064.29,0,4,0,1,0,0,1
5717,665,5,160389.82,1,0,1,183542.08,0,3,1,0,0,1,0
5718,648,7,0.0,2,1,0,194238.92,0,6,1,0,0,1,0
5719,692,1,125547.53,1,0,0,7900.46,0,5,1,0,0,0,1
5720,507,6,92783.68,1,1,1,51424.29,0,3,0,0,1,0,1
5721,696,5,97036.22,2,1,0,152450.84,1,3,0,1,0,0,1
5722,681,3,0.0,2,0,0,55816.2,0,4,1,0,0,0,1
5723,687,6,0.0,2,1,1,32909.13,0,5,1,0,0,1,0
5724,641,5,102145.13,1,1,1,100637.07,0,7,0,0,1,0,1
5725,507,1,113452.66,1,0,0,142911.99,0,5,1,0,0,1,0
5726,688,8,155681.72,1,1,0,26287.21,0,6,0,0,1,1,0
5727,535,8,127475.24,1,0,0,60775.76,1,6,0,1,0,0,1
5728,701,10,0.0,2,1,1,146257.77,0,5,1,0,0,0,1
5729,488,10,112751.13,1,1,1,28332.0,0,5,1,0,0,0,1
5730,539,4,0.0,2,1,1,100919.19,0,6,1,0,0,1,0
5731,674,7,144889.18,1,1,1,102591.9,1,2,1,0,0,0,1
5732,538,8,0.0,2,1,1,25554.4,0,4,0,0,1,0,1
5733,829,7,150126.44,1,1,0,152107.93,1,5,1,0,0,1,0
5734,768,8,69712.74,1,1,1,69381.05,0,5,1,0,0,0,1
5735,585,4,0.0,2,0,1,101728.46,0,3,0,0,1,1,0
5736,581,3,0.0,2,0,0,89040.61,0,6,1,0,0,0,1
5737,682,2,117438.92,2,1,1,16910.98,0,4,0,1,0,1,0
5738,653,8,119315.75,1,1,0,150468.35,0,4,1,0,0,0,1
5739,712,1,89571.59,1,1,1,177613.19,0,2,1,0,0,1,0
5740,620,8,102251.57,1,1,0,120672.09,0,4,0,1,0,1,0
5741,709,9,118546.71,1,0,1,77142.85,0,8,1,0,0,0,1
5742,832,2,0.0,1,0,1,127804.66,1,4,1,0,0,0,1
5743,635,0,103257.14,1,0,0,158344.63,0,3,0,0,1,0,1
5744,749,1,124209.02,1,1,1,167179.48,0,4,0,0,1,1,0
5745,629,3,0.0,2,1,1,15404.64,0,6,0,0,1,0,1
5746,836,7,150302.84,1,1,1,156036.19,0,4,0,0,1,1,0
5747,542,8,108653.93,1,0,1,144725.14,0,9,0,0,1,0,1
5748,645,8,85325.93,1,0,0,22558.74,0,1,1,0,0,1,0
5749,844,8,0.0,2,0,0,147342.03,0,3,1,0,0,1,0
5750,747,9,135776.36,3,1,0,85470.45,1,4,0,1,0,0,1
5751,645,6,131411.24,1,1,1,194656.11,0,5,1,0,0,0,1
5752,752,3,0.0,2,1,1,48505.1,0,3,0,0,1,1,0
5753,760,6,0.0,2,0,0,101491.23,0,6,0,0,1,1,0
5754,714,9,106431.97,2,1,1,164117.69,0,1,0,1,0,1,0
5755,717,9,90305.76,1,1,1,124626.57,0,2,1,0,0,0,1
5756,645,7,117466.03,2,1,1,34490.06,0,2,0,1,0,0,1
5757,681,3,148884.47,2,1,1,90967.37,0,4,1,0,0,0,1
5758,681,4,91115.76,2,0,0,24208.84,1,3,0,1,0,1,0
5759,679,8,77373.87,2,0,1,174873.09,0,2,0,1,0,1,0
5760,528,7,104744.89,1,1,0,170262.97,0,4,0,0,1,0,1
5761,710,3,0.0,2,1,1,112289.06,0,5,1,0,0,1,0
5762,733,5,91538.51,1,1,1,93783.0,0,6,0,1,0,0,1
5763,724,6,0.0,2,1,1,150026.79,0,3,1,0,0,1,0
5764,726,0,185734.75,1,1,1,102036.82,0,5,1,0,0,1,0
5765,520,3,143396.54,2,1,1,898.51,0,7,1,0,0,0,1
5766,556,5,125909.85,1,1,1,95124.4,0,9,1,0,0,0,1
5767,579,2,0.0,2,0,0,11514.39,0,5,1,0,0,1,0
5768,674,2,154525.7,1,0,1,27468.72,0,4,1,0,0,0,1
5769,570,0,0.0,1,1,0,37092.43,0,3,1,0,0,1,0
5770,631,8,100654.8,1,1,0,171587.9,0,4,1,0,0,0,1
5771,623,1,83325.77,1,0,1,80828.78,0,4,0,0,1,0,1
5772,665,8,110934.54,1,1,0,169287.99,0,8,1,0,0,0,1
5773,523,8,113680.54,1,0,0,13197.44,0,4,0,0,1,1,0
5774,706,1,117020.08,2,1,0,54439.53,0,4,0,1,0,0,1
5775,619,9,145359.99,1,1,0,38186.85,0,3,1,0,0,1,0
5776,593,8,151391.68,1,1,0,27274.6,1,7,0,1,0,1,0
5778,526,0,0.0,2,1,0,97767.63,0,6,1,0,0,1,0
5779,684,2,70291.02,1,1,1,115468.84,1,7,0,0,1,0,1
5780,604,10,166031.45,1,1,0,98293.14,0,6,0,1,0,1,0
5781,636,6,96643.32,1,0,0,182059.28,0,4,0,1,0,0,1
5782,669,8,0.0,2,0,1,128538.05,0,5,0,0,1,1,0
5784,631,2,0.0,2,1,1,18581.84,0,5,1,0,0,0,1
5785,753,4,0.0,2,0,1,146821.42,0,5,1,0,0,0,1
5786,588,5,0.0,2,0,0,100727.68,0,4,1,0,0,0,1
5787,729,4,97268.1,2,1,0,39356.38,0,3,0,1,0,0,1
5788,602,10,0.0,2,0,0,169921.11,1,4,1,0,0,1,0
5789,689,1,76296.81,1,1,0,42364.75,1,3,0,1,0,1,0
5790,486,7,0.0,2,1,0,28823.04,0,3,0,0,1,0,1
5791,809,6,64497.94,3,0,1,182436.81,1,7,0,1,0,1,0
5792,562,5,0.0,1,1,0,115700.2,0,6,1,0,0,0,1
5793,763,8,0.0,2,1,0,16725.53,0,3,0,0,1,1,0
5794,669,5,0.0,2,1,1,56875.76,0,4,1,0,0,0,1
5795,709,8,0.0,2,1,0,56214.09,0,7,1,0,0,0,1
5796,554,4,0.0,2,1,1,193412.05,0,5,0,0,1,1,0
5797,699,10,0.0,2,0,0,83263.04,0,5,1,0,0,0,1
5798,732,0,134249.7,1,0,1,13404.4,0,5,0,0,1,0,1
5799,625,3,0.0,1,1,1,184474.15,1,6,1,0,0,1,0
5800,599,9,105443.68,1,1,1,121124.53,0,6,1,0,0,0,1
5801,584,1,0.0,1,0,1,152567.75,1,6,0,0,1,1,0
5802,499,10,0.0,2,1,0,10722.54,0,8,1,0,0,0,1
5803,526,2,0.0,2,0,0,58010.98,0,6,0,0,1,0,1
5804,625,5,86147.46,2,1,0,163440.8,1,7,0,1,0,1,0
5805,537,1,96939.06,1,1,1,102606.92,0,2,0,0,1,1,0
5806,696,1,106758.6,1,1,1,80591.18,0,2,0,0,1,0,1
5807,679,9,112528.65,2,1,0,177362.45,0,4,1,0,0,1,0
5808,684,2,116563.58,1,1,0,120257.7,1,9,1,0,0,0,1
5809,850,4,0.0,1,1,1,180622.02,0,6,1,0,0,0,1
5810,495,7,0.0,2,0,0,130404.53,0,5,0,0,1,1,0
5811,537,6,141786.78,1,0,1,147797.54,0,7,0,0,1,1,0
5812,850,3,136416.82,1,0,1,57844.26,0,4,1,0,0,0,1
5813,513,5,0.0,2,1,0,162523.66,0,4,1,0,0,0,1
5814,618,1,133245.52,2,1,1,54495.82,0,2,0,1,0,1,0
5815,802,4,90757.64,2,0,1,169183.66,0,5,0,1,0,1,0
5816,547,1,92350.36,1,0,1,80262.91,0,6,1,0,0,0,1
5818,592,6,102143.93,2,1,1,102628.98,0,6,0,1,0,1,0
5819,546,5,0.0,1,1,1,94823.95,0,8,1,0,0,0,1
5820,721,4,98459.6,1,0,0,90821.66,0,4,0,1,0,0,1
5821,671,7,114603.76,2,1,0,153194.32,1,8,0,1,0,1,0
5822,624,2,0.0,2,1,0,87310.59,0,6,0,0,1,0,1
5823,751,7,148074.79,1,1,0,146411.41,1,5,0,1,0,1,0
5824,636,1,0.0,3,1,1,74048.1,1,6,0,0,1,0,1
5826,509,0,107712.57,2,1,1,92898.17,0,2,0,1,0,1,0
5827,653,9,0.0,2,1,1,45956.05,0,5,0,0,1,0,1
5828,709,8,0.0,3,1,0,71738.56,0,6,0,0,1,1,0
5829,559,9,145303.52,1,1,0,103560.98,0,4,1,0,0,0,1
5830,684,4,138476.41,2,1,1,52367.29,0,6,0,1,0,0,1
5831,635,8,127471.56,1,1,1,152916.05,1,8,1,0,0,1,0
5832,709,6,156551.63,1,0,1,4410.77,0,5,1,0,0,0,1
5833,656,9,97092.87,1,1,0,74771.22,1,5,0,1,0,1,0
5834,793,2,0.0,2,1,0,193817.63,1,4,1,0,0,0,1
5835,609,5,129312.79,1,1,1,26793.82,0,6,0,0,1,0,1
5836,618,10,100315.1,2,1,1,32526.64,0,5,0,1,0,1,0
5837,850,6,81684.97,1,1,0,824.0,0,3,1,0,0,1,0
5838,669,3,88827.53,1,0,0,85250.77,1,3,0,0,1,0,1
5839,594,0,152092.44,2,1,1,83508.93,0,3,0,1,0,0,1
5841,676,1,0.0,1,1,0,79342.31,1,4,1,0,0,1,0
5842,608,9,102406.76,1,0,1,57600.66,0,6,0,0,1,1,0
5843,710,4,109130.96,2,1,1,56191.99,0,5,1,0,0,0,1
5844,695,5,0.0,2,1,1,6770.44,0,4,1,0,0,0,1
5845,530,9,75242.28,1,0,1,101694.67,0,5,0,1,0,0,1
