,CreditScore,Geography,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,bin_age,gender_0,gender_1
5102,850,Germany,25,8,69385.17,2,1,0,87834.24,0,1,1,0
5103,667,Germany,27,2,138032.15,1,1,0,166317.71,0,1,0,1
5104,620,France,41,3,0.0,2,1,1,137309.06,0,3,0,1
5105,616,France,29,9,0.0,1,1,1,166984.44,0,1,0,1
5106,637,Germany,46,2,143500.82,1,1,0,166996.46,1,3,1,0
5107,710,Spain,29,3,119670.18,1,1,0,188022.44,0,1,1,0
5108,717,Spain,33,1,99106.73,1,0,0,194467.23,0,2,0,1
5109,786,Germany,24,2,120135.55,2,1,1,125449.47,0,1,0,1
5110,651,France,39,8,0.0,1,1,0,137452.57,0,2,1,0
5111,530,France,55,4,120905.03,1,0,1,123475.88,1,4,1,0
5112,815,Spain,57,5,0.0,3,0,0,38941.44,1,4,1,0
5113,715,Germany,34,9,102277.52,1,0,0,177852.57,1,2,1,0
5114,496,Germany,55,4,125292.53,1,1,1,31532.96,1,4,1,0
5115,680,Spain,42,0,0.0,1,1,0,136377.21,0,3,0,1
5116,646,France,51,4,101629.3,1,0,0,130541.1,0,4,1,0
5117,807,Germany,47,1,171937.27,1,1,1,65636.92,0,3,0,1
5118,727,France,47,7,0.0,2,1,0,193305.35,0,3,0,1
5119,787,France,25,5,0.0,2,1,0,47307.9,0,1,0,1
5120,806,France,34,6,0.0,2,0,0,100809.99,0,2,0,1
5121,603,France,31,1,129743.75,1,1,0,109145.2,0,2,0,1
5122,649,Spain,32,1,0.0,1,0,1,91167.19,1,2,0,1
5123,547,Germany,41,3,151191.31,1,1,0,175295.89,1,3,0,1
5124,684,Germany,32,3,102630.13,2,1,1,127433.47,0,2,0,1
5125,477,France,57,9,114023.64,2,1,1,71167.17,1,4,1,0
5126,558,Germany,41,2,124227.14,1,1,1,111184.67,0,3,0,1
5127,695,France,23,1,0.0,2,1,1,141756.32,0,1,1,0
5128,592,Spain,35,6,80285.16,1,1,0,72678.75,1,2,0,1
5129,789,France,31,4,175477.15,1,1,1,172832.9,0,2,0,1
5130,597,France,29,1,132144.35,1,1,0,158086.33,0,1,1,0
5131,839,Germany,47,2,136911.07,1,1,1,168184.62,1,3,0,1
5132,405,Germany,31,5,133299.67,2,1,1,72950.14,0,2,0,1
5133,658,France,39,7,0.0,2,1,0,48378.4,0,2,0,1
5134,684,Germany,42,1,117691.0,1,1,1,23135.65,1,3,0,1
5135,633,France,35,10,0.0,2,1,0,65675.47,0,2,0,1
5136,589,France,46,9,0.0,2,1,0,170676.67,0,3,0,1
5137,750,Germany,37,1,133199.71,2,1,1,27366.77,0,2,1,0
5138,771,Spain,51,5,135506.58,3,1,1,152479.64,1,4,0,1
5139,812,Germany,33,2,127154.14,2,0,1,105383.49,0,2,0,1
5140,539,Spain,39,2,0.0,2,1,1,48189.94,0,2,0,1
5141,670,Germany,42,5,49508.79,3,1,1,100324.01,0,3,1,0
5142,673,France,41,5,0.0,1,1,1,65657.29,0,3,0,1
5143,575,Spain,52,8,123925.23,1,0,0,111342.66,1,4,0,1
5144,682,France,41,6,0.0,2,0,1,134158.09,1,3,0,1
5145,712,France,33,3,153819.58,1,1,0,79176.09,1,2,0,1
5146,598,Spain,39,5,0.0,2,1,1,83103.46,0,2,1,0
5147,776,Spain,30,6,0.0,2,0,1,63908.86,0,1,0,1
5148,606,Spain,23,10,70417.79,1,0,1,90896.04,0,1,1,0
5149,686,Spain,38,7,111484.88,1,1,1,76076.2,0,2,0,1
5150,850,Spain,38,1,146343.98,1,0,1,103902.11,0,2,0,1
5151,606,Germany,27,2,130274.26,2,1,0,147533.09,0,1,0,1
5152,627,France,21,7,98993.02,1,1,1,169156.64,0,1,1,0
5153,850,Spain,36,0,0.0,2,1,0,141242.57,0,2,0,1
5154,850,Germany,32,9,141827.33,2,1,1,149458.73,0,2,0,1
5155,724,France,40,6,110054.45,1,1,1,86950.72,0,2,1,0
5156,579,France,28,4,0.0,2,1,1,176925.69,0,1,0,1
5157,727,Spain,28,1,0.0,1,1,0,40357.39,0,1,0,1
5158,813,Germany,36,6,98088.09,1,0,1,26687.22,1,2,1,0
5159,642,France,48,9,118317.27,4,0,0,78702.98,1,3,0,1
5160,669,Spain,22,10,0.0,2,1,0,176163.74,0,1,0,1
5161,574,Germany,54,1,99774.5,1,0,0,4896.11,1,4,0,1
5162,774,France,32,4,0.0,2,0,0,114899.13,0,2,1,0
5163,735,France,38,1,0.0,3,0,0,92220.12,1,2,1,0
5164,639,Spain,27,8,133806.54,2,1,0,6251.3,0,1,1,0
5165,738,Spain,44,2,0.0,2,1,0,43018.82,1,3,0,1
5166,835,France,32,8,124993.29,2,1,1,27548.06,0,2,0,1
5167,637,Spain,44,0,157622.58,1,1,1,120454.2,0,3,1,0
5168,589,Germany,48,5,126111.61,1,0,1,133961.19,0,3,0,1
5169,591,France,42,9,161651.37,2,1,1,131753.97,0,3,0,1
5170,723,France,40,7,142856.95,2,0,0,38019.74,0,2,1,0
5171,831,Germany,44,3,111100.98,1,1,1,28144.07,1,3,0,1
5172,733,Spain,35,8,102918.38,1,1,1,45959.86,0,2,0,1
5173,731,France,30,5,0.0,2,1,0,189528.72,0,1,1,0
5174,654,France,47,10,0.0,2,1,0,170481.98,0,3,0,1
5175,828,France,37,4,0.0,2,1,0,94845.45,0,2,0,1
5176,590,Spain,22,7,125265.61,1,1,1,161253.08,0,1,0,1
5177,657,France,37,4,82500.28,1,1,1,115260.72,0,2,0,1
5178,516,France,47,6,109387.33,1,0,0,121365.45,0,3,1,0
5179,561,France,37,1,100443.36,2,0,1,101693.73,0,2,0,1
5180,682,Spain,54,0,83102.72,2,1,1,54132.93,0,4,1,0
5181,575,Spain,28,7,0.0,1,1,1,10666.05,0,1,0,1
5182,623,France,28,4,0.0,2,1,0,41227.67,0,1,1,0
5183,642,France,40,7,0.0,2,1,0,10712.82,0,2,1,0
5184,779,France,48,2,115290.27,1,0,0,98912.69,1,3,1,0
5185,671,France,42,6,0.0,2,1,0,197202.48,0,3,1,0
5186,495,France,40,1,140197.71,2,1,0,150720.39,0,2,1,0
5187,850,France,28,1,105245.34,1,0,1,74780.13,0,1,1,0
5188,630,France,50,8,0.0,2,0,1,79377.45,0,3,0,1
5189,588,France,32,1,0.0,2,1,1,8763.87,0,2,0,1
5190,562,Germany,35,3,142296.13,1,0,1,177112.7,0,2,0,1
5191,740,Spain,56,4,99097.33,1,1,1,85016.64,1,4,1,0
5192,695,France,28,5,171069.39,2,1,1,88689.4,0,1,0,1
5193,589,France,39,7,0.0,2,0,0,95985.64,0,2,1,0
5194,607,France,31,1,102523.88,1,1,1,166792.71,0,2,1,0
5195,794,France,35,6,0.0,2,1,1,68730.91,0,2,0,1
5196,580,Germany,44,9,143391.07,1,0,0,146891.07,1,3,0,1
5197,644,Germany,44,8,106022.73,2,0,0,148727.42,0,3,1,0
5198,636,Spain,36,1,0.0,1,1,0,43134.58,0,2,1,0
5199,599,Germany,36,3,128960.21,2,1,1,40318.33,0,2,0,1
5200,507,France,35,2,0.0,2,1,0,97633.93,0,2,1,0
5201,682,France,48,7,0.0,2,1,0,65069.03,0,3,1,0
5202,714,France,24,7,0.0,2,1,0,166335.0,0,1,1,0
5203,696,France,25,8,126442.59,1,1,0,121904.44,0,1,1,0
5204,599,Spain,51,0,0.0,1,1,1,175235.99,0,4,0,1
5205,577,France,37,2,127261.35,1,1,0,56185.05,0,2,0,1
5206,733,Spain,32,5,0.0,2,1,0,131625.14,0,2,1,0
5207,647,France,33,4,0.0,1,1,0,152323.04,0,2,1,0
5208,831,France,34,2,0.0,2,0,0,165840.94,0,2,1,0
5209,543,Germany,30,6,73481.05,1,1,1,176692.65,0,1,0,1
5210,679,France,34,7,160515.37,1,1,0,121904.14,0,2,0,1
5211,713,Germany,61,4,149525.34,2,1,0,123663.63,0,5,1,0
5212,690,Germany,43,2,166522.78,1,0,0,119644.59,1,3,0,1
5213,751,France,29,1,135536.5,1,1,0,66825.33,0,1,0,1
5214,613,Germany,43,10,120481.69,1,0,0,94875.03,1,3,1,0
5215,701,Spain,28,1,103421.32,1,0,1,76304.73,0,1,0,1
5216,698,France,33,5,135658.73,2,0,1,39755.0,0,2,0,1
5217,451,France,36,2,0.0,2,1,1,180142.42,0,2,1,0
5218,665,France,28,8,191402.82,2,1,0,83238.4,0,1,0,1
5219,726,Germany,50,9,94504.35,1,0,1,5078.9,0,3,0,1
5220,608,Germany,44,5,126147.84,1,0,1,132424.69,1,3,1,0
5221,549,France,46,7,0.0,1,1,1,109057.56,0,3,1,0
5222,803,France,33,6,0.0,2,1,0,115676.61,0,2,0,1
5223,663,France,43,4,87624.03,2,1,0,149401.33,0,3,0,1
5224,558,France,45,1,153697.53,2,0,0,89891.4,1,3,1,0
5225,714,France,25,4,0.0,2,0,0,82500.84,0,1,1,0
5226,704,France,39,5,0.0,1,1,0,6416.92,0,2,0,1
5227,805,Germany,45,9,116585.97,1,1,0,189428.75,1,3,1,0
5228,659,Germany,34,9,134464.58,2,1,0,178833.34,0,2,0,1
5229,635,Spain,35,2,113635.16,1,1,0,90883.12,0,2,0,1
5230,530,Spain,36,7,0.0,2,1,0,80619.09,0,2,1,0
5231,661,Germany,41,5,122552.48,2,0,1,120646.4,0,3,0,1
5232,531,Spain,31,2,118899.45,2,0,0,41409.36,0,2,0,1
5233,694,France,29,5,99713.87,1,0,0,112317.89,0,1,1,0
5234,731,France,36,6,0.0,1,0,0,152128.36,0,2,1,0
5235,556,France,36,2,134208.22,1,0,1,177670.57,0,2,1,0
5236,647,Germany,41,1,85906.65,3,1,0,189159.97,0,3,1,0
5237,850,Germany,32,3,137714.25,1,0,1,159403.68,0,2,0,1
5238,573,Spain,33,1,160777.9,1,1,1,149536.15,0,2,0,1
5239,591,France,45,5,0.0,2,1,1,155492.87,0,3,0,1
5240,723,France,21,4,0.0,2,0,0,24847.02,0,1,0,1
5241,617,France,25,1,102585.88,2,1,1,115387.4,0,1,0,1
5242,704,Germany,39,10,102556.18,2,1,0,171971.25,1,2,1,0
5243,457,Germany,42,4,126772.57,1,0,1,126106.4,0,3,0,1
5244,787,Germany,38,3,158373.23,1,1,1,28228.35,0,2,1,0
5245,651,France,34,9,0.0,2,1,0,138113.71,0,2,1,0
5246,612,Germany,42,5,141927.1,1,1,1,43018.98,0,3,0,1
5247,828,Spain,47,1,109876.82,2,1,0,83611.45,1,3,0,1
5248,724,France,34,2,0.0,2,1,1,118863.38,0,2,1,0
5249,648,Germany,44,9,111369.79,2,1,1,91947.74,0,3,0,1
5250,569,Spain,35,3,116969.35,1,0,0,94488.82,0,2,0,1
5251,765,Germany,34,8,136729.51,2,0,0,47058.21,0,2,1,0
5252,577,Germany,44,1,152086.15,1,0,1,44719.5,1,3,1,0
5253,603,Spain,46,2,0.0,2,1,0,174478.54,0,3,0,1
5254,568,Spain,28,1,127289.28,1,0,0,45611.51,0,1,0,1
5255,748,Germany,45,2,119852.01,1,0,0,73853.94,1,3,0,1
5256,573,Spain,38,4,0.0,2,1,1,196517.43,0,2,0,1
5257,771,Spain,41,5,0.0,2,0,1,92914.67,0,3,1,0
5258,763,France,35,9,0.0,1,1,1,31372.91,0,2,0,1
5259,410,France,35,7,117183.74,1,1,1,109733.73,0,2,1,0
5260,728,France,33,8,129907.63,1,0,1,36083.96,0,2,0,1
5261,580,Germany,36,6,145387.32,2,1,1,169963.2,1,2,1,0
5262,712,France,35,7,124616.23,1,1,1,69320.97,0,2,0,1
5263,680,France,31,9,0.0,2,1,0,36145.53,0,2,0,1
5264,383,Spain,48,8,95808.19,1,0,0,137702.01,1,3,1,0
5265,721,France,35,10,0.0,2,1,0,71594.26,0,2,0,1
5266,620,France,42,1,0.0,2,0,1,65565.92,0,3,1,0
5267,774,Spain,36,8,117152.3,1,0,0,101828.39,0,2,1,0
5268,563,France,35,3,106250.72,1,0,0,39546.32,0,2,0,1
5269,850,Germany,27,8,111837.78,2,1,1,110805.79,0,1,1,0
5270,681,France,47,9,97023.21,1,1,1,2168.13,0,3,0,1
5271,631,France,31,8,137687.72,1,1,0,190067.12,0,2,1,0
5272,614,Spain,40,3,113348.5,1,1,1,77789.01,0,2,1,0
5273,704,Spain,24,10,122109.78,1,1,1,127654.37,0,1,0,1
5274,786,France,32,2,120452.4,2,0,0,79602.86,0,2,0,1
5275,534,France,53,7,0.0,2,1,1,80619.17,0,4,1,0
5276,590,Spain,34,0,65812.35,2,0,1,160346.3,0,2,0,1
5277,583,Spain,40,3,54428.37,1,1,0,109638.78,1,2,1,0
5278,597,France,33,9,0.0,2,1,0,49374.82,0,2,0,1
5279,588,Germany,48,1,143279.58,2,1,0,31580.8,1,3,1,0
5280,667,Germany,32,0,103846.65,1,1,0,20560.69,0,2,0,1
5281,627,France,37,2,125190.86,1,0,1,84584.69,0,2,0,1
5282,708,France,33,8,0.0,2,0,1,15246.83,0,2,1,0
5283,527,Germany,28,2,123802.98,2,1,1,155846.69,0,1,1,0
5284,592,France,37,3,96651.03,1,1,1,3232.82,0,2,0,1
5285,465,France,33,8,0.0,2,1,0,177668.55,0,2,0,1
5286,628,France,39,6,0.0,2,0,0,134441.6,0,2,0,1
5287,678,France,43,1,133237.21,1,1,0,111032.79,1,3,0,1
5288,570,France,61,6,142105.35,1,1,1,45214.04,0,5,1,0
5289,815,France,37,1,166115.42,1,1,0,67208.3,0,2,0,1
5290,817,France,37,6,81070.34,2,1,0,80985.88,0,2,1,0
5291,717,France,35,4,0.0,1,1,1,167573.06,0,2,0,1
5292,641,France,53,0,123835.52,2,0,1,160110.65,0,4,1,0
5293,624,France,51,10,123401.43,2,1,1,127825.25,0,4,0,1
5294,579,Germany,49,4,169377.31,1,1,1,123535.05,0,3,0,1
5295,698,France,38,2,130015.24,1,1,1,41595.3,0,2,0,1
5296,645,France,32,4,0.0,2,0,1,97628.08,0,2,0,1
5297,691,France,34,8,133936.04,2,1,0,91359.79,0,2,0,1
5298,638,France,34,6,114543.27,1,1,1,97755.29,0,2,0,1
5299,705,France,31,3,119794.67,1,0,0,182528.44,0,2,1,0
5300,720,France,33,9,0.0,2,1,1,142956.48,0,2,0,1
5301,553,Spain,44,4,0.0,1,1,0,10789.3,0,3,0,1
5302,658,France,29,8,0.0,2,0,1,130461.09,0,1,1,0
5303,648,Germany,32,8,157138.99,3,1,0,190994.48,1,2,1,0
5304,636,Spain,45,3,0.0,2,1,1,159463.8,0,3,0,1
5305,527,Germany,41,10,136733.24,1,1,1,57589.29,0,3,1,0
5306,717,Germany,28,9,82498.14,2,0,0,40437.67,0,1,1,0
5307,614,Spain,39,3,151914.93,1,0,0,56459.45,0,2,0,1
5308,737,France,43,0,80090.93,1,1,0,39920.0,1,3,0,1
5309,587,Spain,51,3,83739.32,1,0,1,148798.45,0,4,0,1
5310,682,France,35,2,181166.44,1,1,1,63737.19,1,2,1,0
5311,710,France,38,3,130588.82,1,1,1,154997.64,0,2,0,1
5312,507,France,42,6,0.0,2,1,0,34777.23,0,3,0,1
5313,609,Germany,33,6,94126.67,1,0,0,93718.16,0,2,0,1
5314,786,France,32,9,0.0,2,1,0,133112.41,0,2,0,1
5315,688,France,38,7,148045.68,1,1,0,175479.92,1,2,0,1
5316,710,France,38,2,0.0,2,1,0,96.27,0,2,0,1
5317,779,Spain,33,3,0.0,2,1,0,30804.68,0,2,0,1
5318,733,France,44,6,168165.84,1,0,1,197193.49,0,3,1,0
5319,583,Germany,26,10,72835.56,2,1,0,96792.15,0,1,1,0
5320,627,France,41,3,0.0,2,1,0,132719.8,0,3,0,1
5321,666,Germany,31,3,123212.08,2,1,1,112157.31,0,2,0,1
5322,620,Spain,38,0,0.0,2,1,1,38015.34,0,2,0,1
5323,614,Spain,39,6,0.0,2,1,1,164018.98,0,2,1,0
5324,606,France,40,6,119501.88,2,1,0,46774.94,0,2,0,1
5325,700,Germany,39,5,144550.83,2,1,1,189664.43,0,2,1,0
5326,677,Germany,34,3,126729.41,1,1,1,26106.39,1,2,0,1
5327,850,Germany,36,5,119984.07,1,1,0,191535.11,1,2,0,1
5328,564,France,35,4,0.0,1,1,0,158937.55,0,2,0,1
5329,771,Spain,56,2,0.0,1,1,1,25222.6,1,4,1,0
5330,620,Spain,42,9,121490.05,1,1,1,29296.74,0,3,0,1
5331,610,Spain,46,5,91897.8,1,1,0,54394.28,0,3,0,1
5332,609,Spain,39,2,139443.75,2,1,0,9234.06,0,2,0,1
5333,683,Germany,35,5,144961.97,1,0,1,26796.73,0,2,0,1
5334,633,Germany,42,3,126041.02,1,0,1,11796.89,0,3,0,1
5335,676,Germany,28,1,69459.05,2,1,1,128461.29,0,1,0,1
5336,693,France,38,7,198338.77,2,1,1,14278.18,0,2,0,1
5337,709,France,36,0,0.0,2,1,0,46811.77,0,2,0,1
5338,569,Germany,35,2,109196.66,3,1,0,109393.19,1,2,0,1
5339,684,Spain,38,3,134168.5,3,1,0,3966.5,1,2,1,0
5340,565,France,34,6,0.0,1,1,1,63173.64,0,2,0,1
5341,681,France,29,8,0.0,1,1,0,66367.33,0,1,0,1
5342,503,Spain,36,9,0.0,2,1,1,16274.67,0,2,1,0
5343,656,France,40,2,0.0,2,1,1,180553.48,0,2,0,1
5344,687,Spain,50,5,0.0,2,1,0,110230.4,0,3,1,0
5345,686,Spain,22,8,0.0,2,0,0,142331.85,0,1,0,1
5346,616,Spain,30,2,0.0,2,1,0,199099.51,0,1,0,1
5347,534,France,38,3,0.0,1,0,0,143938.27,0,2,0,1
5348,695,Spain,31,8,0.0,2,0,1,131644.41,0,2,1,0
5349,579,Spain,31,9,0.0,2,1,0,112395.98,0,2,1,0
5350,432,Germany,38,2,135559.8,2,1,1,71856.3,0,2,0,1
5351,816,Germany,25,2,150355.35,2,1,1,35770.84,0,1,1,0
5352,730,France,37,1,0.0,2,1,1,124364.63,0,2,1,0
5353,593,France,35,6,133489.12,2,1,1,78101.29,0,2,1,0
5354,715,Germany,37,9,105489.31,1,0,0,143096.49,1,2,1,0
5355,775,Germany,25,10,60205.2,2,1,0,14073.11,0,1,0,1
5356,539,France,38,5,0.0,2,1,0,47388.41,0,2,0,1
5357,576,Spain,19,6,0.0,2,0,0,72306.07,0,0,0,1
5358,617,Spain,50,7,0.0,1,1,0,184839.7,1,3,0,1
5359,688,France,40,6,0.0,1,1,1,47886.44,0,2,0,1
5360,608,France,33,4,0.0,1,0,1,130474.03,0,2,0,1
5361,597,Spain,35,9,0.0,3,0,1,73181.39,1,2,0,1
5362,670,France,42,6,112333.63,1,1,1,65706.86,0,3,1,0
5363,616,Germany,57,7,116936.81,1,1,1,104379.36,0,4,1,0
5364,579,Germany,50,5,117721.02,1,0,1,192146.63,1,3,1,0
5365,786,France,37,7,165896.22,2,1,1,66977.68,0,2,0,1
5366,704,Spain,44,9,153656.85,1,1,0,158742.81,0,3,1,0
5367,796,France,50,1,94164.0,1,1,1,189414.74,0,3,1,0
5368,598,Spain,39,1,0.0,2,1,0,159130.32,0,2,0,1
5369,602,France,49,0,191808.73,1,0,0,97640.2,0,3,0,1
5370,619,France,58,5,152199.33,1,1,1,86022.09,0,4,0,1
5371,492,Germany,52,8,125396.24,1,1,0,10014.72,1,4,1,0
5372,641,Germany,41,7,104405.54,3,1,0,17384.21,0,3,0,1
5373,518,France,27,1,133801.49,1,1,1,143315.57,0,1,1,0
5374,623,Spain,40,4,0.0,3,1,0,31669.18,0,2,1,0
5375,733,France,28,5,0.0,2,0,0,12761.16,0,1,1,0
5376,625,Germany,42,6,100047.33,1,1,0,93429.95,0,3,0,1
5377,759,France,31,1,109848.6,1,1,1,42012.55,0,2,1,0
5378,604,France,32,7,127849.38,1,1,0,15798.7,0,2,1,0
5379,512,Spain,46,3,0.0,2,1,1,56408.14,0,3,1,0
5380,520,France,29,8,95947.76,1,1,0,4696.44,0,1,1,0
5381,805,Spain,26,2,0.0,2,1,1,25042.1,0,1,0,1
5382,626,France,43,4,137638.69,1,1,0,130442.08,1,3,0,1
5383,656,France,38,10,0.0,1,1,1,136521.82,0,2,0,1
5384,785,Spain,41,7,0.0,2,1,1,199108.88,0,3,0,1
5385,553,France,31,6,0.0,2,0,0,124596.63,0,2,0,1
5386,569,France,44,4,0.0,2,0,0,134394.78,0,3,1,0
5387,670,France,38,10,89416.99,1,0,0,144275.39,0,2,0,1
5388,586,Spain,42,6,0.0,2,1,1,123410.23,0,3,0,1
5389,617,Spain,45,1,0.0,1,1,0,143298.06,0,3,1,0
5390,508,France,60,7,143262.04,1,1,1,129562.74,0,4,1,0
5391,624,Spain,35,7,119656.45,2,1,1,4595.05,0,2,1,0
5392,654,France,29,4,132954.64,1,1,1,146715.07,0,1,0,1
5393,681,Germany,44,3,105206.7,2,1,1,163558.36,0,3,1,0
5394,578,Spain,28,4,0.0,2,0,0,6947.09,0,1,0,1
5395,621,Spain,37,9,83061.26,2,1,0,9170.54,0,2,1,0
5396,632,France,40,5,147650.68,1,1,1,199674.83,0,2,0,1
5397,644,France,44,5,73348.56,1,1,0,157166.79,1,3,0,1
5398,821,France,28,2,0.0,2,1,0,46072.52,0,1,0,1
5399,754,France,38,2,0.0,2,0,0,3524.69,0,2,1,0
5400,568,Spain,27,1,116320.68,1,0,1,45563.94,0,1,1,0
5401,584,France,33,3,0.0,2,0,1,59103.13,0,2,0,1
5402,549,France,29,8,0.0,2,1,1,189558.44,0,1,1,0
5403,729,France,38,7,0.0,2,0,0,45779.9,0,2,1,0
5404,523,France,61,8,66250.71,1,1,1,21859.06,0,5,0,1
5405,477,Germany,24,2,95675.62,2,0,0,162699.7,1,1,1,0
5406,675,Germany,42,2,92616.64,2,1,0,8567.18,0,3,0,1
5407,782,Spain,41,4,0.0,1,1,0,132943.88,0,3,1,0
5408,616,Spain,36,6,0.0,1,1,1,12916.32,1,2,1,0
5409,738,Spain,37,8,100565.94,1,1,1,128799.86,0,2,1,0
5410,717,Spain,42,5,190305.78,1,1,0,99347.8,1,3,1,0
5411,526,Germany,35,9,118536.4,1,1,0,40980.87,1,2,1,0
5412,660,France,19,5,127649.64,1,1,1,40368.65,0,0,0,1
5413,525,France,35,7,165358.77,1,0,1,94738.54,0,2,0,1
5414,629,Spain,29,6,0.0,2,1,1,88842.8,0,1,0,1
5415,616,Germany,36,10,78249.53,1,1,0,136934.91,0,2,1,0
5416,521,Germany,61,0,125193.96,1,1,1,109356.53,0,5,1,0
5417,691,France,29,9,0.0,2,0,0,199635.93,0,1,1,0
5418,687,Germany,41,2,154007.21,1,1,0,158408.23,0,3,1,0
5419,677,Spain,43,3,133214.88,2,1,1,95936.84,0,3,1,0
5420,663,France,27,9,0.0,2,1,0,150850.29,0,1,1,0
5421,496,France,30,0,90963.49,1,0,1,27802.0,0,1,0,1
5422,747,Spain,41,9,0.0,1,1,0,32430.94,1,3,0,1
5423,546,France,52,2,0.0,1,1,0,137332.37,1,4,1,0
5424,472,France,26,5,0.0,2,1,0,108411.66,0,1,1,0
5425,703,France,40,7,0.0,2,0,1,122518.5,0,2,1,0
5426,850,France,38,2,0.0,2,1,0,9015.07,0,2,1,0
5427,559,France,33,9,111060.05,2,1,0,110371.84,0,2,0,1
5428,636,Spain,60,7,124447.73,1,1,1,141364.62,1,4,0,1
5429,672,France,34,8,0.0,2,1,1,16245.25,0,2,1,0
5430,667,France,42,7,0.0,1,0,1,108348.94,1,3,0,1
5431,648,Germany,33,7,135310.41,2,0,1,171668.2,0,2,0,1
5432,497,France,32,8,0.0,2,1,0,67364.42,0,2,0,1
5433,619,France,29,5,0.0,2,1,0,194310.1,0,1,0,1
5434,639,Spain,34,5,139393.19,2,0,0,33950.08,0,2,0,1
5435,540,Spain,28,8,0.0,2,0,0,197588.32,0,1,0,1
5436,766,France,26,3,104258.8,1,1,1,428.23,0,1,1,0
5437,749,France,26,6,0.0,2,0,1,34948.77,0,1,1,0
5438,655,Germany,32,9,113447.01,1,1,0,82084.3,0,2,0,1
5439,630,France,33,9,0.0,2,1,0,64804.59,0,2,0,1
5440,778,Germany,33,4,111063.73,2,1,0,83556.65,0,2,1,0
5441,757,Germany,30,6,161378.02,1,0,0,71926.28,1,1,1,0
5442,529,Spain,39,2,82766.43,1,1,1,122925.44,0,2,1,0
5443,620,Spain,29,9,0.0,2,1,0,13133.88,0,1,0,1
5444,615,France,61,1,104267.7,1,1,0,62845.64,1,5,1,0
5445,735,France,25,3,91718.8,1,0,0,28411.23,0,1,1,0
5446,705,Spain,47,3,63488.7,1,0,1,28640.92,1,3,1,0
5447,644,Spain,46,6,12459.19,1,0,0,156787.34,1,3,1,0
5448,505,Germany,37,6,159863.9,2,0,1,125307.87,0,2,1,0
5449,471,Germany,23,6,104592.55,2,1,0,131736.23,0,1,0,1
5450,722,Spain,50,4,132088.59,1,1,1,128262.14,0,3,1,0
5451,577,Spain,39,4,0.0,2,1,0,91366.42,0,2,1,0
5452,744,Spain,44,5,120654.68,1,1,0,82290.81,0,3,0,1
5453,573,France,30,6,0.0,2,1,0,66190.21,0,1,1,0
5454,653,France,32,4,83772.95,1,0,1,23920.65,0,2,1,0
5455,660,France,31,6,172325.67,1,0,1,45438.38,0,2,1,0
5456,787,France,46,7,117685.31,2,1,1,93360.35,0,3,0,1
5457,617,France,41,7,0.0,2,0,1,14496.67,0,3,0,1
5458,567,France,39,5,0.0,2,0,0,168521.72,0,2,0,1
5459,684,France,35,6,135871.5,1,1,1,87219.41,0,2,0,1
5460,447,France,41,3,0.0,4,1,1,197490.39,1,3,0,1
5461,625,Germany,49,4,128504.76,1,1,0,126812.63,1,3,1,0
5462,585,France,36,7,0.0,2,1,0,94283.09,0,2,0,1
5463,516,France,42,8,56228.25,1,1,0,46857.52,0,3,1,0
5464,732,Germany,45,6,98792.4,1,1,0,81491.7,1,3,1,0
5465,628,Germany,40,5,181768.32,2,1,1,129107.97,0,2,0,1
5466,682,Spain,48,9,101198.01,1,1,1,49732.9,0,3,1,0
5467,746,France,25,9,0.0,2,0,1,88728.47,0,1,0,1
5468,655,France,60,3,0.0,2,1,1,86981.45,0,4,1,0
5469,644,France,39,9,0.0,1,1,0,3740.93,0,2,1,0
5470,778,France,34,5,139064.06,2,0,0,67949.32,0,2,0,1
5471,617,France,35,2,104508.1,1,1,1,147636.46,0,2,1,0
5472,660,Germany,35,9,113948.58,1,1,0,188891.96,1,2,0,1
5473,537,France,47,10,0.0,2,0,1,25482.62,0,3,0,1
5474,554,France,39,10,0.0,2,1,1,18391.93,0,2,1,0
5475,806,France,31,9,0.0,2,0,1,140168.36,0,2,0,1
5476,611,Germany,37,1,117524.72,2,0,1,161064.29,0,2,0,1
5477,665,France,37,5,160389.82,1,0,1,183542.08,0,2,1,0
5478,648,France,37,7,0.0,2,1,0,194238.92,0,2,1,0
5479,692,France,27,1,125547.53,1,0,0,7900.46,0,1,0,1
5480,507,Spain,46,6,92783.68,1,1,1,51424.29,0,3,0,1
5481,696,Germany,49,5,97036.22,2,1,0,152450.84,1,3,0,1
5482,681,France,34,3,0.0,2,0,0,55816.2,0,2,0,1
5483,687,France,26,6,0.0,2,1,1,32909.13,0,1,1,0
5484,641,Spain,40,5,102145.13,1,1,1,100637.07,0,2,0,1
5485,507,France,33,1,113452.66,1,0,0,142911.99,0,2,1,0
5486,688,Spain,46,8,155681.72,1,1,0,26287.21,0,3,1,0
5487,535,Germany,38,8,127475.24,1,0,0,60775.76,1,2,0,1
5488,701,France,41,10,0.0,2,1,1,146257.77,0,3,0,1
5489,488,France,43,10,112751.13,1,1,1,28332.0,0,3,0,1
5490,539,France,29,4,0.0,2,1,1,100919.19,0,1,1,0
5491,674,France,45,7,144889.18,1,1,1,102591.9,1,3,0,1
5492,538,Spain,40,8,0.0,2,1,1,25554.4,0,2,0,1
